,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
361615,abba0de40b83e0b4c7c467e7e36a85d9eb5f6c81,2017-10-15 10:48:20,18.1123,-66.8920266666667,789.0,8441678.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614121/A0079_AP_f26ef7b8-5e91-41c5-84bc-6e9788cca935.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614121/A0079_AP_f26ef7b8-5e91-41c5-84bc-6e9788cca935.jpg
362779,8fc19b71b6872610a87a25584ae9edd5647c053d,2017-10-15 14:47:55,18.288455,-66.2143616666667,953.0,9226332.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614122/A0035_AP_4011e220-aaba-4d15-ad72-04e0ddd4c2f3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614122/A0035_AP_4011e220-aaba-4d15-ad72-04e0ddd4c2f3.jpg
363993,672dcd3bd1b8406975b8eccbf6f57709ba0f6344,2018-10-14 13:36:05,30.3407416666667,-87.1328883333333,325.0,12286212.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615191/DSC_4066_9d90dfef-44c3-4b85-879d-d9f712d9a0ec.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615191/DSC_4066_9d90dfef-44c3-4b85-879d-d9f712d9a0ec.jpg
364012,d9f32a2c2fafe5e58e34c71555c7ec124b79982b,2017-09-01 22:19:40,30.7998333333333,-94.1808933333333,378.0,12607918.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613543/DSC_0927_afeb73c6-f09d-4f34-9a14-5a156b6bccda.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613543/DSC_0927_afeb73c6-f09d-4f34-9a14-5a156b6bccda.jpg
364542,b16954a0c3d2be796a224b118587acf79c17fd40,2018-10-14 13:23:27,30.1659616666667,-85.6061783333333,427.0,10762653.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615192/-041_7b8e170f-9011-48a2-b619-7bb70293c32f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615192/-041_7b8e170f-9011-48a2-b619-7bb70293c32f.jpg
364759,14063c3c3bd12f66acf6e52b0efd660e81b8f35a,2017-09-16 14:55:52,27.6836233333333,-82.225165,341.0,4900884.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613773/DSC_2217_1cc48bf7-14a8-468f-91a6-a921385995da.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613773/DSC_2217_1cc48bf7-14a8-468f-91a6-a921385995da.jpg
366067,da5a803710a323c9b78a614dfba5b13abf3cfe1d,2017-10-13 10:55:33,18.16718,-65.7291633333333,306.0,7522763.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614104/A0084_AP_f0859828-720f-4e9b-af9e-354b7f6647e8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614104/A0084_AP_f0859828-720f-4e9b-af9e-354b7f6647e8.jpg
366117,4d01b501cf20f39e47843eb3fef03d91891cb192,2017-09-16 17:27:48,25.822345000000002,-81.35169,76.0,4464968.0,3696.0,2448.0,s3://ladi/Images/FEMA_CAP/9074/613774/DSC_3706_d0eea025-0aa6-4e8d-a116-f83c61123ad2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613774/DSC_3706_d0eea025-0aa6-4e8d-a116-f83c61123ad2.jpg
368807,7166a555ea8718575bf8d81dda797a675fe6bd15,2017-09-15 13:32:52,32.0726,-80.98666,542.0,5267296.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613744/DSC_0331_564eb516-294c-470e-9e97-10f3048fd5c3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0331_564eb516-294c-470e-9e97-10f3048fd5c3.jpg
369351,763dc1156c20013d2c3e975018069a522697d31a,2017-10-13 10:39:07,18.317865,-65.67992833333331,450.0,7481651.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614105/A0084_AP_2b607ac7-1de5-49c8-95f0-d9bfcd454e8f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614105/A0084_AP_2b607ac7-1de5-49c8-95f0-d9bfcd454e8f.jpg
369550,285f9f5c2b0e83834750425a72d21f8fb924a0cf,2017-09-26 14:22:59,18.2069805555556,-65.728025,463.0,3512481.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9075/613997/A0013Vb0_27ce8006-860c-4fdc-b1c0-f378a8ba6dcc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613997/A0013Vb0_27ce8006-860c-4fdc-b1c0-f378a8ba6dcc.jpg
369898,1f0ffe66897f9931bc909edd9dcc9bce7ff0979e,2018-10-13 20:56:04,30.797620000000002,-85.3912416666667,359.0,10397040.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9099/615193/DSC_3762_1819063a-6124-4338-be6e-5f6414b1997a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615193/DSC_3762_1819063a-6124-4338-be6e-5f6414b1997a.jpg
370571,6af1ec4e7855cad7542cde172dee9eb93b58f09e,2017-10-13 10:38:53,18.324731666666697,-65.6804583333333,452.0,7817022.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614105/A0084_AP_425b0ec4-aecf-46ff-a987-d89d3beb6e66.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614105/A0084_AP_425b0ec4-aecf-46ff-a987-d89d3beb6e66.jpg
372090,529d0b62aec291c3378d87d8b2c8fca0b7fced5c,2017-09-17 14:45:08,27.562440000000002,-82.632,345.0,14407619.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613810/DSC_2372_37c68f91-6254-4e75-869f-34295d5ff4d5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613810/DSC_2372_37c68f91-6254-4e75-869f-34295d5ff4d5.jpg
372678,a43b471b4df54a8b4e1cb13b6e3255086139958e,2017-09-17 14:48:44,27.535995,-82.63548,313.0,14482121.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613810/DSC_2415_193073a4-ac4d-4b3d-b7b9-e28b54b62bb6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613810/DSC_2415_193073a4-ac4d-4b3d-b7b9-e28b54b62bb6.jpg
373056,bbecb3778428af45b9b8550ff7f1044aed5b38d6,2016-10-11 14:37:41,34.2807116666667,-77.757725,496.0,6185248.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291562/DSC_0021_1a0ef4c7-b1d9-4a57-85be-0a14fe3a1ccc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291562/DSC_0021_1a0ef4c7-b1d9-4a57-85be-0a14fe3a1ccc.jpg
373486,caed5bd3b4d6a567b51abbf75a234c17e39906b4,2017-10-13 10:57:32,18.214441666666698,-65.7325083333333,425.0,7446792.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614105/A0084_AP_8f3e0820-da8b-46b0-ac1a-a1b8fe3912a2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614105/A0084_AP_8f3e0820-da8b-46b0-ac1a-a1b8fe3912a2.jpg
376159,9039a042b50536444378d8071ccb4dbeb245bbbd,2016-10-09 19:56:02,32.848915000000005,-79.9491716666667,920.0,10072198.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3047/291504/DSC_0336_331d86c5-1b74-427e-9d82-974a6234861a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3047/291504/DSC_0336_331d86c5-1b74-427e-9d82-974a6234861a.jpg
376608,c84d523c97a30dd333c9d03516cbe466f4c08826,2016-10-09 15:30:13,31.816553333333303,-81.1151916666667,470.0,6145757.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291508/DSC_1281_fe8219b3-6d64-4658-a667-3759060b4229.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291508/DSC_1281_fe8219b3-6d64-4658-a667-3759060b4229.jpg
377004,8621a5a56c640396173e824caa5224f0baa5fe12,2017-08-31 17:29:04,27.8081416666667,-97.492425,378.0,10865039.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613531/DSC_2155_bfb8ec82-0336-45bc-aaff-767c7e2a32f1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613531/DSC_2155_bfb8ec82-0336-45bc-aaff-767c7e2a32f1.jpg
377679,1c741a7ee9b54ebcf060a66305a923856ddd8012,2017-09-15 14:25:43,31.9681083333333,-80.9951233333333,328.0,5792537.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613744/DSC_0639_dadb56f4-ea88-414e-bbd6-ce1baca6c7bb.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0639_dadb56f4-ea88-414e-bbd6-ce1baca6c7bb.jpg
378960,f2afe9053c8d8829c1ca4051eabae1c5d1920b3f,2017-09-15 14:37:04,31.979673333333302,-80.8756533333333,355.0,5723725.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613744/DSC_0698_30f13cc1-13db-422c-9528-2dcd1eb7cd46.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0698_30f13cc1-13db-422c-9528-2dcd1eb7cd46.jpg
379199,c56e4449f53ff01832a3ff5b9f20299efb9ee4fb,2017-09-17 16:33:30,28.063408333333303,-81.759495,416.0,6575755.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613815/DSC_0659_e33c3935-8fc3-460f-af6a-31b75dbb1552.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613815/DSC_0659_e33c3935-8fc3-460f-af6a-31b75dbb1552.jpg
379854,00f702bc061dac713aefcf9c92f372b8782ed5f0,2017-10-17 10:18:24,18.2352566666667,-66.0650166666667,634.0,7851521.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614127/A0030_AP_cd9b506e-3e91-495c-bf28-0a01d468e6a2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614127/A0030_AP_cd9b506e-3e91-495c-bf28-0a01d468e6a2.jpg
380824,1eb910b70392953930fe2e40d325ae93c79dc724,2017-10-13 18:13:22,18.1838016666667,-65.86071333333331,478.0,7115695.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614106/A0036_AP_2ba38f94-a4e7-4ec5-b92b-60b55325bc5d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614106/A0036_AP_2ba38f94-a4e7-4ec5-b92b-60b55325bc5d.jpg
382479,91b8db88fe03df0474a08cfa6e6b932e51845644,2016-10-11 18:50:47,35.6965133333333,-77.9684666666667,492.0,6560090.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291569/DSC_0073_80671381-678b-4e49-8d71-24b70d5081e5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291569/DSC_0073_80671381-678b-4e49-8d71-24b70d5081e5.jpg
382889,2c99a9df2341944b19c42fadf467f01c238505d2,2017-09-25 08:43:54,17.9947083333333,-66.2186583333333,317.0,3490148.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9075/613988/VIRB0199_5a4a0603-0730-4448-9f40-79027765dbca.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613988/VIRB0199_5a4a0603-0730-4448-9f40-79027765dbca.jpg
384127,7fbda91e69d1e21ba961b758f925f12d73055b35,2017-09-15 12:01:31,24.5837466666667,-81.7852166666667,1140.0,6277850.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613746/ABW_0088_198bcf0c-8f8b-4863-b080-fcaa69916149.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613746/ABW_0088_198bcf0c-8f8b-4863-b080-fcaa69916149.jpg
386132,a79a5b16142c951b070fd95da28a294cf3f1c109,2016-10-09 16:33:22,31.749805,-81.11291999999999,470.0,6113485.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291508/DSC_1803_8a0c97ce-53e6-491e-8084-c80777d89c7a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291508/DSC_1803_8a0c97ce-53e6-491e-8084-c80777d89c7a.jpg
386518,a2057046940635df5fb7e0e9af624dda71b2feb0,2017-10-17 13:11:22,18.45026,-66.2714733333333,442.0,11061603.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614130/A0029_AP_40660696-1724-479e-a67a-c1c73fca3a93.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_40660696-1724-479e-a67a-c1c73fca3a93.jpg
386571,7160a3c85d4ee0107299243324a750cd7b890893,2016-10-15 12:31:11,34.3356716666667,-79.0496766666667,480.0,6429172.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291636/DSC_0108_fb174da3-dbff-4008-a319-e89379191e66.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291636/DSC_0108_fb174da3-dbff-4008-a319-e89379191e66.jpg
386765,6b2661d2cce6fb5c603ef9c8f2292f6438b61199,2018-10-12 16:14:41,30.3751266666667,-84.300475,306.0,12981071.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615162/DSC_3622_15018c4e-b855-4009-8c42-420b1ae8b75f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615162/DSC_3622_15018c4e-b855-4009-8c42-420b1ae8b75f.jpg
386911,95782174ab0b84e216df7097eb030bdbfc633a09,2017-09-17 16:36:57,28.324891666666698,-81.49476666666669,802.0,6096278.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613818/DSC_7180_34ab5364-806d-4a79-9880-8253166f3c70.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613818/DSC_7180_34ab5364-806d-4a79-9880-8253166f3c70.jpg
387275,8c27296463d6464930140638d8dda74af8d07602,2018-10-12 16:19:18,30.2710783333333,-84.3658566666667,281.0,13022987.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615162/DSC_3684_2847bdb2-b83e-40c8-8412-57fc6c62ff41.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615162/DSC_3684_2847bdb2-b83e-40c8-8412-57fc6c62ff41.jpg
387839,4913943f86e374ab3f931ce80544ab6f951050e1,2018-10-12 16:21:23,30.2175366666667,-84.3680916666667,297.0,13699990.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615162/DSC_3720_530636dd-1121-45ef-b4e9-5d3cbda4dab0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615162/DSC_3720_530636dd-1121-45ef-b4e9-5d3cbda4dab0.jpg
388439,6176e8138cd9a102d7da1e8d57cb6ced729ba58f,2018-10-12 16:25:13,30.122158333333303,-84.389475,297.0,14151479.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615162/DSC_3781_113de521-a21e-4e94-98ab-8adfe629b063.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615162/DSC_3781_113de521-a21e-4e94-98ab-8adfe629b063.jpg
389796,1d123f9dd76de5c9c355b823542638c59dcc4491,2016-10-10 16:59:44,32.226066666666696,-80.7099583333333,332.0,5119880.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3047/291537/DSC_0029_5a952dae-ed32-4fb7-a445-d632d1d8456a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3047/291537/DSC_0029_5a952dae-ed32-4fb7-a445-d632d1d8456a.jpg
390803,3f26c9786aa5389624cdfd43c6f41347a4ba281e,2017-10-17 13:13:57,18.4543616666667,-66.3599483333333,437.0,9383234.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614130/A0029_AP_7be2a67f-cfcd-41ff-9fc6-b373af9f3c66.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_7be2a67f-cfcd-41ff-9fc6-b373af9f3c66.jpg
391722,417e4178c3370e074b63acef6c225b287ac55d83,2018-10-16 12:05:55,31.0444,-84.8910466666667,268.0,11996088.0,6016.0,4016.0,s3://ladi/Images/FEMA_CAP/9099/615217/011_31f8f2d3-c35f-4289-9c8b-e3927e9575f0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615217/011_31f8f2d3-c35f-4289-9c8b-e3927e9575f0.jpg
392218,9061c22e5f7a4c7083b051a8ca25633eb20b26af,2017-10-17 12:33:36,18.4295783333333,-66.40096,450.0,9308693.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614130/A0029_AP_8c892f94-f9ed-4df7-84cb-e3c7bddfd109.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_8c892f94-f9ed-4df7-84cb-e3c7bddfd109.jpg
392744,408cbeda97ad454cb975b0f9b7fc94baecd28705,2017-10-17 13:07:52,18.4358916666667,-66.2793666666667,433.0,9926794.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614130/A0029_AP_944aa5e6-1668-4765-be76-31c302c959dc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_944aa5e6-1668-4765-be76-31c302c959dc.jpg
393459,74847f457915abcbb920159dbf639c17505f7f3f,2016-10-09 17:16:10,32.01704,-81.0697266666667,446.0,6578320.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0151_43104f15-8633-4043-8de4-bd30b5fd16d4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0151_43104f15-8633-4043-8de4-bd30b5fd16d4.jpg
394195,1864053c469241b3e514f413b28454dff1d722ab,2017-09-15 14:11:05,27.722904999999997,-82.6395283333333,329.0,8582602.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613748/DSC_2137_555969bf-e197-48cb-9d05-4502d1c7030c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613748/DSC_2137_555969bf-e197-48cb-9d05-4502d1c7030c.jpg
394201,bddbf6000348db31578c64845927598e579ac23e,2017-09-15 14:15:59,27.7114716666667,-82.71641833333331,343.0,6296662.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613748/DSC_2144_4809beb1-1fb2-44c8-9d0a-876d6db0acfa.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613748/DSC_2144_4809beb1-1fb2-44c8-9d0a-876d6db0acfa.jpg
394216,a6be2b7ec10ff7ec52b0880146f0d50122efba54,2018-10-16 12:35:03,31.16559,-84.7347966666667,321.0,11435980.0,6016.0,4016.0,s3://ladi/Images/FEMA_CAP/9099/615217/080_66675177-0739-4512-b2f4-75e57d3b61e2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615217/080_66675177-0739-4512-b2f4-75e57d3b61e2.jpg
394368,19c80c6863b1e37cbf9aa0a43123f31f54e08e28,2017-10-17 13:04:09,18.435923333333303,-66.389555,422.0,10068245.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614130/A0029_AP_ac33ae59-0e1f-4141-a573-3af1de384658.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_ac33ae59-0e1f-4141-a573-3af1de384658.jpg
395295,3d244716d3ac397902688d69822affd934e0b012,2017-10-13 16:53:27,18.251468333333303,-66.4907216666667,908.0,8243993.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614107/A0025_AP_3d3805fa-691d-43b5-a3ac-15745e79fd62.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614107/A0025_AP_3d3805fa-691d-43b5-a3ac-15745e79fd62.jpg
395948,ebc97f172fc76082c0e439f54674bdc04b56bfb1,2017-09-18 10:01:21,24.6363783333333,-81.5434983333333,431.0,6360850.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613833/DSC_0973_a6a80a84-9555-4560-bdb0-b0ff34efbb6c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613833/DSC_0973_a6a80a84-9555-4560-bdb0-b0ff34efbb6c.jpg
396202,116fff319a9f8b9d296c753634f77cc1b2cb1dbc,2017-10-13 16:23:14,18.28995,-66.54898666666669,961.0,8291800.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614107/A0025_AP_5768b64c-ecc2-4b22-9562-9144996c14b7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614107/A0025_AP_5768b64c-ecc2-4b22-9562-9144996c14b7.jpg
397320,f3a0e0c14f0102f143ff524c971b7184b7b572c5,2017-09-16 16:05:37,27.369323333333302,-82.4327316666667,301.0,11068232.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613786/DSC_062_4fabe76a-6046-46e8-915e-303eb70b1fd3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613786/DSC_062_4fabe76a-6046-46e8-915e-303eb70b1fd3.jpg
397425,436800c70bba44bf18354234b733c348351090c0,2017-09-18 10:19:31,24.673451666666697,-81.55982,326.0,6324558.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613833/DSC_1089_0dbc91ea-c109-4f0d-b563-16edad29a734.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613833/DSC_1089_0dbc91ea-c109-4f0d-b563-16edad29a734.jpg
397503,f024e25e6747d6a5b5d2553eb31e6718d15a26d3,2016-10-09 17:42:15,31.9838516666667,-80.9972866666667,465.0,6350863.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0434_9d9ee1b5-a887-4c16-b1b8-0abaada5903b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0434_9d9ee1b5-a887-4c16-b1b8-0abaada5903b.jpg
397801,6a9c8e7fb9d1f469e51555728681ebce427d7dc4,2017-09-18 10:27:31,24.6609583333333,-81.51397,357.0,6274800.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613833/DSC_1137_a168a105-456a-4065-8290-9f98e6223c90.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613833/DSC_1137_a168a105-456a-4065-8290-9f98e6223c90.jpg
398424,1580487674b89ceffdaf899c14d5e2bc2b740708,2017-09-18 10:30:27,24.659454999999998,-81.53525,315.0,6470767.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613833/DSC_1183_925a9aa7-68da-42e3-9c5d-c7e99be23096.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613833/DSC_1183_925a9aa7-68da-42e3-9c5d-c7e99be23096.jpg
398581,670a7032037d81efa9a35786cf0a35563c688db9,2016-10-12 15:54:22,34.3439883333333,-78.6680516666667,446.0,6184398.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291585/DSC_0058_b483337e-b754-4d22-955c-ed3339172f13.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291585/DSC_0058_b483337e-b754-4d22-955c-ed3339172f13.jpg
398679,a2a7d01e77f7659c37cdebde37e3eef1f5d63920,2016-10-09 17:52:55,31.9664583333333,-80.891375,507.0,6303500.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0535_e07ecba5-7b78-492c-9b1b-c5286cbc2fa3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0535_e07ecba5-7b78-492c-9b1b-c5286cbc2fa3.jpg
399742,109b8106b5febc3fc695c85ea4fd980801b0b4ab,2018-10-13 17:32:02,31.766,-84.1944066666667,235.0,4114619.0,3456.0,2304.0,s3://ladi/Images/FEMA_CAP/9099/615166/DSC_0066_d257df39-a059-4696-b008-896fb1d39a9b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615166/DSC_0066_d257df39-a059-4696-b008-896fb1d39a9b.jpg
401182,e22fc98690af8932b69f73d6b19c62a08290fb56,2017-09-15 16:16:12,31.2302533333333,-81.3941266666667,238.0,6164918.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613752/DSC_6218_c29a87d4-f9cd-42ce-8e2b-f1f1c37e75af.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613752/DSC_6218_c29a87d4-f9cd-42ce-8e2b-f1f1c37e75af.jpg
405579,a7c3e0d7cf59915cc7bf750282644e9c1ee1c969,2017-10-13 21:34:46,18.4342283333333,-66.62236999999999,416.0,7459288.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614108/A0068_AP_9a6194b7-1615-427b-9c3f-f86668cd2bc6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614108/A0068_AP_9a6194b7-1615-427b-9c3f-f86668cd2bc6.jpg
406978,20b825ad79a8a01f43e643a631140af2932ab96b,2017-10-13 21:35:56,18.4353916666667,-66.66066,408.0,7193471.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614108/A0068_AP_e3d1e9c3-9a11-4d07-9acf-78af6b1d5b4e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614108/A0068_AP_e3d1e9c3-9a11-4d07-9acf-78af6b1d5b4e.jpg
407934,766ef98e1fad4bae4a22d4f146d6213729ed2aba,2016-10-16 13:49:04,35.5279733333333,-77.094065,453.0,6753242.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291650/DSC_0161_7ec7dedf-b287-4bb1-b54a-208e2144dc39.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291650/DSC_0161_7ec7dedf-b287-4bb1-b54a-208e2144dc39.jpg
408514,506675f8a4e739d77667d3351d5009e05e451ff0,2017-09-16 16:30:08,27.356054999999998,-82.2218616666667,345.0,11064211.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613786/DSC_1160_4fc0c2b1-b2c4-4085-b128-e82890d81f42.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613786/DSC_1160_4fc0c2b1-b2c4-4085-b128-e82890d81f42.jpg
408690,c89d45bcbb03eba32d7651649be76abcdd65d99c,2018-10-17 18:40:21,30.90727,-84.569585,146.0,6162610.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9099/615226/020_2fbfc530-32fc-4208-a2a5-6e1f6564c6d8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615226/020_2fbfc530-32fc-4208-a2a5-6e1f6564c6d8.jpg
