,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
473049,d442fe18e33ea1fa60a1dcc08da55b9d4d71e88c,2018-11-23 14:57:10,34.8322583333333,-78.97791944444451,398.0,3530582.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615428/VIRB0099_20d6494c-ec4d-471a-b1a1-abb606ba647f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0099_20d6494c-ec4d-471a-b1a1-abb606ba647f.jpg
473917,b657cd48d2a62b1fc3a325520ca8bc7ec661a75c,2018-11-23 15:13:13,35.2056194444444,-78.69062777777779,635.0,3520643.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615428/VIRB0195_83b0dd09-b674-408f-acb2-9e29341486a2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0195_83b0dd09-b674-408f-acb2-9e29341486a2.jpg
473918,aedd737185a091a4e7ab838ef0ea45708da39702,2018-11-23 15:13:23,35.21105,-78.69167222222221,634.0,3567469.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615428/VIRB0196_a86d0add-cfa1-45d5-ab27-e01be5e2ac93.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0196_a86d0add-cfa1-45d5-ab27-e01be5e2ac93.jpg
480683,e276042b4b12959a89f2a34b15cb3a48bfcaf5c1,2018-12-16 16:55:24,35.236645,-78.6538233333333,501.0,14339555.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/5/615471/DSC_0842_2d333ff5-79cb-4ad2-9170-dfd260963397.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615471/DSC_0842_2d333ff5-79cb-4ad2-9170-dfd260963397.jpg
482032,4c40b6ea0c6eefaea8f52c2ebb3a724575a3f7b8,2018-05-24 13:22:53,33.8837366666667,-78.0514,321.0,8549604.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/5/614581/DSC_6845_6d1aee4d-af3f-408b-8ff9-3958e617c22f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/614581/DSC_6845_6d1aee4d-af3f-408b-8ff9-3958e617c22f.jpg
539489,44a693e8801551c71a80ff25c1682218db77d5d1,2017-05-07 12:44:32,36.419408333333294,-79.95103,580.0,6328113.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/5/443461/DSC_4792_b9835dac-4ebe-4cc6-9e7a-5765580fbb07.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/443461/DSC_4792_b9835dac-4ebe-4cc6-9e7a-5765580fbb07.jpg
543385,ea9270625361671dc77bfbe4c3b66b39c8597e59,2018-08-14 00:11:52,37.066915,-76.3448433333333,362.0,10377907.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/5/614905/CAP_0807_dc04c6bc-458a-4c8b-b733-cbeda7ae86f2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/614905/CAP_0807_dc04c6bc-458a-4c8b-b733-cbeda7ae86f2.jpg
548567,f148ad978ef6d35a7a5dc2293d02e5e263519476,2019-09-06 20:53:51,30.054170000000003,-81.82799666666669,329.0,13353876.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9157/616220/DSC_8092_8a19b440-e925-4945-b1e9-3d3d9b9b5091.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8092_8a19b440-e925-4945-b1e9-3d3d9b9b5091.jpg
548784,c9589ffecc3e5985757217f98a7d1b0505f24529,2019-09-07 15:02:50,34.308228333333304,-77.780245,610.0,3119147.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9161/616226/FEMA_Reg_086f3e27-76cf-4a61-9870-bb53603eb4d9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616226/FEMA_Reg_086f3e27-76cf-4a61-9870-bb53603eb4d9.jpg
548922,fe31d584a5a30ecc2e86a829221d2b50be374c93,2019-09-07 11:31:21,35.122343333333305,-77.043115,602.0,9180089.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9161/616227/FEMA_Reg_6cf5a962-d8b3-42d3-a55b-c50d027be307.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_6cf5a962-d8b3-42d3-a55b-c50d027be307.jpg
549260,9ab8c5420c58b1831a15fb1ce0ff56d4d4962a6f,2019-09-07 11:33:22,35.109828333333304,-77.0438633333333,725.0,7964658.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9161/616227/FEMA_Reg_bb63e900-bab7-48a7-a522-a1af81a476cb.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_bb63e900-bab7-48a7-a522-a1af81a476cb.jpg
